mlbAM_ID,Year,player_name,FF_pfx_z_diff,FF_pfx_x_SL_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_SL_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_SL_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_SL_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_SL_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_SL_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_SL_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_SL_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_SL_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_SL_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff,pitch_usage,est_woba,run_value_per_100
595928,2020,"Curtiss, John",1.276040629,-0.632136941,0.928244726,0.979932845,8.837111758,258.8590296,0.245925066,0.110206503,,,,,,,,,,,,,,,,,1.276227545,-1.150439122,1.446546906,0.98011976,8.907984032,154.9680639,0.098183633,0.030798403,,,,,,,,,43.5,0.293,0.6
506433,2020,"Darvish, Yu",1.654086109,-0.380684005,1.204039938,0.830730177,10.97981297,209.9129359,0.029737775,0.017016754,0.952418593,0.947960195,0.124604263,-1.775774525,7.353546482,66.90274782,0.229481767,0.044558552,0.749212769,-0.475738687,1.299094619,-0.074143163,5.315701827,1153.61509,0.180785091,0.076228896,1.171738983,-1.041961017,1.865316949,0.348383051,10.34684746,300.0530508,0.072657627,0.025605085,1.248142905,0.23873114,0.584624792,0.424786972,7.795161183,114.9771685,0.033673313,0.00638119,36.2,0.332,3.2
594798,2020,"deGrom, Jacob",0.981747698,-0.987780789,0.881378804,1.088149683,6.063706387,87.91652976,0.01804058,0.055721772,0.773985112,0.192014888,0.298416873,-0.667583127,8.437799835,66.59263854,0.01855335,0.073593879,0.094589278,-1.537974695,1.43157271,0.011812707,1.107070668,927.4281948,0.1218529,0.043593621,,,,,,,,,,,,,,,,,35.5,0.269,1.5
543101,2020,"DeSclafani, Anthony",1.482101282,-0.538848718,1.020541026,1.000408974,8.755435897,15.09675258,0.079384615,0.042012821,0.500198718,0.726051282,0.244358974,-0.981891026,4.495778388,412.5725331,0.011206044,0.060808608,0.60867033,-1.092043956,1.573736264,0.126978022,2.265531136,663.5368189,0.140043956,0.279915751,1.097519172,-1.024040461,1.505732769,0.615826864,8.658169842,161.4339355,0.142760762,0.035136674,,,,,,,,,32.4,0.313,1.8
621242,2020,"Díaz, Edwin",0.709285714,-1.586938776,1.298422292,0.997802198,8.183830455,37.85012939,0.077564103,0.23173731,,,,,,,,,0.031428571,-1.918571429,1.630054945,0.319945055,3.823626374,650.3956044,0.201373626,0.018296703,0.725428571,-1.874571429,1.586054945,1.013945055,7.723626374,171.1956044,0.061373626,0.245703297,0.091428571,-0.298571429,0.010054945,0.379945055,0.023626374,32.6043956,0.108626374,0.031703297,37.7,0.214,1.3
677976,2020,"Dobnak, Randy",0.636949643,-0.900991533,1.044438503,0.493502674,9.476648841,340.1339127,0.016510695,0.030220588,,,,,,,,,0.25868542,-1.292708023,1.436154993,0.11523845,2.164257327,660.4613636,0.164824888,0.162315574,0.067736511,-1.226821877,1.370268847,-0.211183481,7.988377679,452.9558081,0.09674612,0.097530488,,,,,,,,,35.3,0.237,2.2
503569,2020,"Dolis, Rafael",1.692142857,-0.222857143,0.969285714,0.945714286,10.29642857,152.6547619,0.242142857,0.031785714,,,,,,,,,0.84538961,-0.616818182,1.363246753,0.098961039,2.613961039,1110.537879,0.023246753,0.005097403,1.359632897,-1.007339215,1.753767786,0.613204326,10.70579112,236.973487,0.16359704,0.035186397,,,,,,,,,20.3,0.176,4.1
518633,2020,"Duffy, Danny",1.61591087,0.599623607,0.901969286,1.918256549,9.569391749,217.7411924,0.155680518,0.063107498,0.991465701,-0.560638634,0.258292955,-0.689120022,7.087027755,97.65037594,0.17817089,0.077120579,1.024274691,1.289135802,1.591481481,1.32662037,1.266512346,233.0277778,0.014128086,0.018101852,1.31891358,1.134024691,1.43637037,1.621259259,9.486790123,271.6037037,0.067469136,0.014814815,,,,,,,,,17.2,0.24,-2.6
643290,2020,"Dunn, Justin",1.468694639,-0.631072261,1.250996503,0.848770396,8.350815851,116.3861512,0.223047786,0.035553613,0.152282717,1.259095904,0.639171662,-0.467641525,3.530952381,13.51998002,0.016374459,0.135696803,1.020109091,-0.922890909,1.542815152,0.400184848,4.187333333,600.1185771,0.00079697,0.093136364,0.984659091,-1.277840909,1.897765152,0.364734848,8.183333333,210.4772727,0.08030303,0.061136364,,,,,,,,,16.5,0.263,-0.3
641540,2020,"Dunning, Dane",1.621479775,-0.116423451,0.769439324,0.968463902,10.45433948,117.5240655,0.223477983,0.20375064,1.085441684,0.91194962,0.258933747,-1.738457557,2.73426501,167.42098,0.179582471,0.263329883,1.166910685,-0.887865435,1.540881308,0.513894812,4.112295665,93.14357864,0.00660507,0.05954987,1.055723848,-0.789456875,1.442472748,0.402707975,10.38014917,14.88143048,0.008144961,0.001816791,,,,,,,,,21.7,0.186,-2.1
621107,2020,"Eflin, Zach",0.63602887,-1.406130221,1.023968059,1.018191032,5.761345209,27.63593366,0.113263514,0.046305283,1.073675676,0.441574324,0.823736486,-0.691513514,9.49963964,180.861036,0.032763514,0.070914414,0.139115991,-1.725884009,1.343721847,0.521278153,0.73088964,363.188964,0.172778153,0.023164414,0.155426019,-1.909743472,1.52758131,0.537588181,5.177832112,104.6176363,0.003304283,0.055253665,,,,,,,,,20.3,0.314,-0.2
543135,2020,"Eovaldi, Nathan",0.825636432,-1.247732363,1.286153415,0.787215379,8.128891377,165.8264278,0.279322508,0.381291527,0.995047659,0.375267302,0.336846249,-1.033468711,9.581931206,177.1504351,0.002660588,0.011877331,0.215253133,-1.118776942,1.157197995,-0.253674185,1.280551378,801.0491228,0.148160401,0.069263158,,,,,,,,,0.170935129,-0.15673929,0.195160343,0.132514076,2.087931457,13.31676867,0.155312118,0.114611995,2.5,0.174,6.6
664045,2020,"Eshelman, Thomas",0.738891805,-0.365990085,0.776508603,0.328373287,8.009512978,30.8738991,0.062384369,0.007975503,0.881617934,0.194487329,0.216031189,-1.292136452,1.553255361,57.43235867,0.018358674,0.040690058,0.42551567,-0.800792023,1.211310541,0.014997151,1.426096866,551.5327635,0.03968661,0.011811966,0.80408792,-1.137594323,1.548112842,0.393569401,8.675500173,53.78553133,0.121026653,0.031073728,,,,,,,,,25.5,0.274,4.2
608032,2020,"Estévez, Carlos",1.277788688,-0.702136685,1.147575281,0.832350092,9.989283844,141.1657502,0.19063171,0.086516104,,,,,,,,,0.539610136,-0.987241715,1.432680312,0.09417154,1.739961014,627.6734893,0.069795322,0.056676413,,,,,,,,,,,,,,,,,26.1,0.366,-2.9
664126,2020,"Fairbanks, Pete",1.787226157,0.355446797,0.264103203,1.167676157,10.20078826,51.82539146,0.092801957,0.146358897,,,,,,,,,,,,,,,,,0.852105556,-0.729005556,1.348555556,0.232555556,6.179277778,355.0872222,0.284905556,0.316627778,,,,,,,,,40.8,0.262,1.9
544727,2020,"Familia, Jeurys",0.601635328,-1.515287749,0.872472934,1.244450142,7.562165242,14.96581197,0.077475783,0.015094017,0.478518519,-0.558518519,0.084296296,0.164296296,4.616296296,92.11111111,0.43162963,0.198444444,0.276561997,-1.70373591,1.060921095,0.366252818,1.418486312,964.6111111,0.073151369,0.151270531,0.138566595,-2.017412749,1.374597934,0.504248219,6.787069088,100.0821256,0.071966168,0.062482906,,,,,,,,,29.7,0.301,1.8
571666,2020,"Fiers, Mike",0.447624502,-1.833591714,0.943631555,1.337584661,3.635918488,124.8015102,0.152897733,0.034119064,2.284429069,-0.079429069,0.81053109,-1.39446891,11.67151394,391.5399474,0.049907869,0.057707385,0.504706579,-2.182206579,1.29224642,0.38525358,2.229622052,420.9400237,0.202609023,0.227260956,0.135181841,-2.229680544,1.339720385,1.025142001,3.861054863,143.4951935,0.033411309,0.121687562,,,,,,,,,27.4,0.297,0.2
640448,2020,"Finnegan, Kyle",0.750786674,-1.38033197,1.286308981,0.844809663,7.822341711,124.1367582,0.045868693,0.094985778,,,,,,,,,0.007586207,-1.136234856,1.042211867,0.086436782,0.358776017,1044.58776,0.266107487,0.10852128,,,,,,,,,,,,,,,,,20.8,0.182,1.1
656427,2020,"Flaherty, Jack",1.002839958,-0.734864444,1.015107162,0.72259724,9.577086768,147.6291445,0.053772974,0.020904622,1.249564097,0.829619576,0.549376858,-1.529806816,7.079215375,70.53893402,0.101452348,0.271755498,0.360456311,-1.371543689,1.651786408,0.080213592,1.359288026,505.0297735,0.123466019,0.016407767,0.420236798,-1.248177836,1.528420554,0.13999408,7.66871892,308.9777409,0.055290078,0.062993133,,,,,,,,,28.7,0.252,0.5
571670,2020,"Floro, Dylan",0.332974359,-1.525692308,0.962615385,0.896051282,5.298632479,140.365812,0.166324786,0.118410256,,,,,,,,,0.289067308,-1.912067308,1.348990385,0.274009615,1.820534188,171.0383547,0.234133547,0.089423077,0.226773101,-1.966811805,1.403734881,0.789850024,5.4566199,145.3814238,0.086073214,0.09955491,,,,,,,,,31.5,0.387,0.1
641582,2020,"Foster, Matt",1.158748996,-1.001732932,0.902982932,1.257498996,8.512710843,38.1125502,0.034207831,0.004669679,,,,,,,,,0.742253425,-1.149938356,1.051188356,0.841003425,1.519109589,528.5832192,0.202215753,0.073126712,1.0265,-1.6135,1.51475,1.12525,7.985,14.775,0.11975,0.07525,,,,,,,,,9.2,0.457,-0.1
607536,2020,"Freeland, Kyle",0.78541668,0.22374304,0.754682889,1.316356529,5.923110076,33.50066342,0.37988769,0.380891874,1.004768052,-0.719343524,0.188403674,-0.473828203,5.887044262,25.68775713,0.189841112,0.160029791,0.027422723,0.54808939,1.07902924,0.558362573,0.185678084,1094.485102,0.080068226,0.0931423,0.189008287,0.833606827,1.364546677,0.719948137,5.151583338,81.27355798,0.019988475,0.103492124,,,,,,,,,23.7,0.317,-0.4
608331,2020,"Fried, Max",0.95960421,0.134178678,1.135092656,1.960518188,9.041523679,366.59849,0.27422615,0.108617307,1.426808261,-0.890966677,0.109947301,-0.425894283,9.707170233,299.7716385,0.204832322,0.127675397,0.480977517,0.873022972,1.87393695,1.481891496,0.971774194,941.3489736,0.200241935,0.300654936,0.791422073,0.951422073,1.952336051,1.792336051,8.441137894,527.8899326,0.348302021,0.094559849,,,,,,,,,20.7,0.225,1.6
643316,2020,"Fry, Paul",1.558040698,0.885640698,1.730756977,2.403156977,7.985151163,527.675417,0.100284884,0.121867442,,,,,,,,,1.337790698,1.567790698,2.412906977,2.182906977,4.829651163,938.9127907,0.007034884,0.114767442,,,,,,,,,,,,,,,,,45.7,0.193,2.0
668678,2020,"Gallen, Zac",1.395603976,-0.384923547,0.892423547,0.888103976,6.174923547,42.3908046,0.142094801,0.070152905,0.858222222,0.442777778,0.064722222,-1.365722222,5.828333333,11.06111111,0.024111111,0.0455,0.202248428,-1.189827044,1.697327044,-0.305251572,2.207861635,890.7610063,0.149496855,0.257767296,1.223333333,-1.231666667,1.739166667,0.715833333,5.791666667,229.1666667,0.245833333,0.064166667,0.20109697,0.457715152,0.049784848,-0.30640303,0.071060606,74.67393939,0.025693939,0.026815152,1.1,0.362,5.8
665620,2020,"García, Deivi",1.724970426,-0.517458596,1.11329193,1.129137093,9.414373028,347.6574367,0.119398659,0.158723055,1.223433442,0.833189935,0.237356602,-1.819266775,7.212256494,172.4111842,0.18325487,0.345386905,1.150902778,-0.993541667,1.589375,0.555069444,1.869861111,679.8902778,0.011125,0.093263889,,,,,,,,,,,,,,,,,9.0,0.513,-6.6
665621,2020,"García, Rony",0.580401306,-1.165606759,1.096678187,0.649329877,7.234927035,72.40764209,0.072828341,0.267179339,0.548630952,0.142619048,0.211547619,-0.479702381,4.72797619,31.60119048,0.048392857,0.278869048,0.095732255,-1.652003594,1.583075022,0.164660827,1.94442947,318.9766397,0.052196765,0.168656783,,,,,,,,,,,,,,,,,21.4,0.317,-3.6
592332,2020,"Gausman, Kevin",1.350728368,-0.851701351,1.08048923,1.121940489,13.18371668,41.06066703,0.200313983,0.129079956,,,,,,,,,0.412685247,-1.035976554,1.264764433,0.183897368,2.308283566,622.901738,0.063584384,0.037751604,,,,,,,,,,,,,,,,,6.8,0.495,-5.0
502043,2020,"Gibson, Kyle",1.410464738,-0.410484629,0.922841772,0.898107595,9.483833635,214.1346906,0.240539783,0.156466546,0.660756494,0.583675325,0.071318182,-1.173113636,4.193798701,56.95714286,0.02511039,0.026724026,0.624763547,-1.167748768,1.680105911,0.112406404,1.467783251,823.4355911,0.053431034,0.033935961,1.107659612,-1.09964903,1.612006173,0.595302469,9.300564374,345.5988095,0.264231922,0.152305115,0.541857143,0.463857143,0.0485,0.0295,4.731428571,212.2678571,0.140928571,0.063571429,24.6,0.246,-1.1
608337,2020,"Giolito, Lucas",1.255789311,-0.880220461,0.884186942,1.25182283,9.069513948,254.4669627,0.135925336,0.019162011,1.52377095,0.129562384,0.125595903,-1.52773743,7.58952514,398.16946,0.195214153,0.196671322,0.77536108,-1.021778285,1.025744765,0.771394599,4.029195066,684.3060302,0.069256532,0.032853943,,,,,,,,,,,,,,,,,14.7,0.227,-0.2
571710,2020,"Givens, Mychal",0.691253229,-1.138635247,1.209652196,0.62023628,9.744389137,116.5430053,0.166247873,0.166911978,,,,,,,,,0.515059125,-1.255524241,1.32654119,-0.586076074,1.934596211,395.9866401,0.046600315,0.502004336,0.337966102,-1.617966102,1.688983051,-0.408983051,4.783050847,357.6101695,0.093050847,0.503050847,,,,,,,,,14.2,0.186,2.2
596295,2020,"Gomber, Austin",1.338826611,0.249442553,0.89486424,1.984248298,6.574821023,139.7988171,0.191167278,0.124677842,1.595623117,-0.680623117,0.035201431,-0.950201431,9.532153614,199.2282568,0.306981363,0.071029744,0.770142107,0.670654927,1.316076614,1.415563794,2.622057461,523.3592833,0.137772629,0.078677788,,,,,,,,,,,,,,,,,15.8,0.324,-1.1
664062,2020,"Gonsolin, Tony",1.371221604,-0.925196307,1.110874273,1.185543638,7.605550215,271.5399382,0.021018973,0.033603086,1.299596449,0.222308313,0.036630347,-1.485274415,5.734826473,115.1349874,0.152510089,0.003288943,0.542594027,-1.383263115,1.568941082,0.356916061,2.347207425,922.1766831,0.163394673,0.108711057,,,,,,,,,,,,,,,,,16.7,0.193,3.3
461829,2020,"González, Gio",0.86262931,0.195584975,0.791834975,1.45887931,4.65979064,181.3316832,0.017050493,0.001293103,1.637224576,-1.434173729,0.837923729,-1.040974576,8.7375,324.7033898,0.016758475,0.048008475,0.032530788,0.645092365,1.241342365,0.628780788,2.561884236,802.8217822,0.182173645,0.158017241,0.437877907,0.751482558,1.347732558,1.034127907,3.919476744,194.6294118,0.141889535,0.07122093,,,,,,,,,1.3,0.447,-4.0
592351,2020,"Gray, Jon",0.597721108,-1.262278892,1.174205975,0.685794025,7.720902123,224.9439858,0.107034198,0.247802673,0.795868371,0.485949811,0.574022727,-0.707795455,8.530104167,194.9270833,0.030861742,0.020715909,0.620793362,-1.176997335,1.088924419,0.708866279,0.17036095,823.3287306,0.026189438,0.05693314,0.672105655,-1.693608631,1.605535714,0.760178571,7.695610119,265.0729167,0.098229167,0.191517857,,,,,,,,,29.2,0.319,-1.2
543243,2020,"Gray, Sonny",1.717409982,0.262886172,1.570536646,-0.116012837,10.13188718,296.6043477,0.100247417,0.073601523,0.58549579,1.711413301,0.122009518,-2.418918609,2.035389872,139.4984991,0.070967907,0.107631971,1.460675471,-0.711582594,2.545005412,-0.372747348,6.886533882,599.553583,0.055537995,0.083972721,1.299786829,-0.641094397,2.474517216,-0.53363599,10.051359,399.2874849,0.15455913,0.043597418,,,,,,,,,15.4,0.283,-2.2
572888,2020,"Greene, Shane",0.820809524,-1.010619048,1.871507937,-0.040079365,12.30777778,212.4730159,0.365269841,0.264761905,,,,,,,,,0.421525641,-1.456333333,2.317222222,-1.28241453,5.519316239,937.7175214,0.030709402,0.005833333,0.333415094,-1.693188679,2.554077568,-0.527473795,11.44740042,365.7362683,0.245404612,0.154591195,0.292740741,0.036074074,0.824814815,-0.568148148,6.75962963,73.45185185,0.023314815,0.044722222,21.9,0.213,1.4
425844,2020,"Greinke, Zack",0.982313181,-0.563612745,0.646730392,0.899195534,3.682638889,94.52605432,0.062845044,0.0218878,1.386653635,0.417445744,0.334328096,-1.469771282,13.89037267,6.298721228,0.10120095,0.047936792,0.112391481,-1.560925963,1.644043611,-0.195509128,1.730172414,753.9534527,0.132542089,0.073551217,0.723470588,-1.586529412,1.669647059,0.640352941,5.25,162.7882353,0.066294118,0.031352941,,,,,,,,,16.0,0.317,0.2
623352,2020,"Hader, Josh",,,,,,,,,,,,,,,,,0.08432,1.07068,1.68252,0.52752,5.9904,1058.824,0.1686,0.2,1.430795385,0.841564615,1.453404615,2.042635385,14.21116923,447.4610656,0.282292308,0.214615385,,,,,,,,,32.3,0.186,1.9
457918,2020,"Happ, J.A.",1.073177592,0.24707444,0.871020018,1.69712317,7.398916243,111.5848391,0.089650898,0.081745512,0.421836735,-0.669614512,0.045668934,0.202108844,3.307482993,72.64852608,0.095804989,0.01569161,0.379264183,0.84183299,1.465778568,1.003209761,2.228602634,504.5312988,0.138822318,0.06763153,0.328336676,0.711169046,1.335114624,0.952282254,5.129318548,86.599072,0.020011797,0.099016161,,,,,,,,,18.7,0.251,1.5
607560,2020,"Harper, Ryne",1.415324406,0.514213295,1.047591583,-0.146480472,13.64121154,437.6685796,0.033895106,0.033175195,0.504946978,1.533966066,0.027838812,-2.066751856,5.564400848,67.3271474,0.452790032,0.169579003,1.190487805,-0.236178862,1.79798374,-0.371317073,4.826178862,842.2764228,0.458731707,0.261073171,,,,,,,,,,,,,,,,,50.2,0.266,3.6
664129,2020,"Hartlieb, Geoff",0.74821513,-0.68178487,1.88072104,-0.45072104,10.31046099,113.3664303,0.321932624,0.328882979,,,,,,,,,0.942659574,-0.944007092,2.142943262,-0.256276596,4.943794326,33.41134752,0.328599291,0.298882979,0.722567409,-1.104068536,2.303004706,-0.476368762,10.86606775,116.1858747,0.347201441,0.342108785,,,,,,,,,45.5,0.247,-0.4
622694,2020,"Hernández, Elieser",0.604978263,-1.486892485,1.600916153,0.490954595,12.2822928,5.102161575,0.083748742,0.038684941,,,,,,,,,0.105612336,-1.888642639,2.002666308,-0.219636005,4.462255693,382.9234355,0.00671508,0.009544558,,,,,,,,,,,,,,,,,35.1,0.225,2.3
642546,2020,"Hernández, Jonathan",0.870909091,-1.179090909,1.184444444,0.865555556,8.76969697,260.8888889,0.261515152,0.031818182,,,,,,,,,0.736221591,-1.594247159,1.599600694,0.730868056,1.80407197,1.357638889,0.042140152,0.062599432,0.36454157,-1.837937063,1.843290598,0.359188034,8.619269619,137.3824511,0.000532246,0.00463481,,,,,,,,,39.8,0.181,1.8
676051,2020,"Heuer, Codi",0.777176764,-1.478026488,1.553617886,0.701585366,9.780146866,228.5738264,0.087366903,0.185234723,,,,,,,,,0.329877112,-1.572408602,1.648,0.254285714,1.255268817,178.9336406,0.050442396,0.049652842,,,,,,,,,,,,,,,,,24.9,0.154,2.5
448179,2020,"Hill, Rich",1.710512821,0.953772894,2.729328449,3.486068376,17.16782662,370.4141041,1.259529915,1.44008547,0.909460784,-1.440526961,0.335028595,0.866094771,2.089011438,85.21272202,1.011707516,1.239027778,1.41,1.07,2.845555556,3.185555556,12.80555556,1035.222222,0.873888889,0.951111111,0.636458333,1.677708333,3.453263889,2.412013889,15.31180556,415.7847222,0.189097222,0.132777778,0.742424242,-0.142575758,1.632979798,2.517979798,12.62828283,321.2222222,0.924040404,1.285959596,2.9,0.223,4.0
656547,2020,"Holder, Jonathan",2.346826923,0.674278846,0.784721154,0.887826923,11.36298077,331.6554487,0.093682692,0.014826923,0.364285714,2.070714286,0.611714286,-1.094714286,3.135714286,149.1282051,0.063785714,0.030321429,1.671458333,-0.255416667,1.714416667,0.212458333,6.495833333,955.5697115,0.0108125,0.083979167,,,,,,,,,1.44,1.457435897,0.001564103,-0.019,6.579487179,201.2051282,0.021423077,0.03675,10.1,0.103,-1.7
518813,2020,"Holland, Greg",1.321945392,-0.121797625,0.439936153,1.003806864,6.995151031,141.1864858,0.017378897,0.016022395,0.689004329,0.347033407,0.028894879,-1.007142857,7.339875847,225.3090746,0.172334395,0.078332925,0.645995671,-0.624004329,0.942142857,0.327857143,1.381385281,837.2380952,0.492900433,0.08034632,,,,,,,,,,,,,,,,,50.6,0.223,1.8
605288,2020,"Houser, Adrian",1.106391085,-0.738198287,1.018501318,0.826088054,8.117786561,85.95366711,0.19493083,0.173266359,1.3236736,0.238445044,0.041857987,-1.603976631,5.21153056,223.5059065,0.234765023,0.121727016,0.25819697,-1.14080303,1.421106061,-0.022106061,0.80969697,718.8242424,0.0115,0.018257576,0.444147727,-1.431245791,1.711548822,0.163844697,7.515340909,169.4135101,0.04016835,0.025915404,,,,,,,,,12.3,0.377,-7.2
641712,2020,"Hudson, Dakota",0.315422379,-0.915630252,0.40487395,0.826178682,4.264396285,262.2507897,0.189296771,0.062410438,0.835175707,-0.019175707,0.491580596,-0.324419404,6.184988541,82.18416928,0.060150497,0.117016043,0.258215902,-1.565630252,1.05487395,0.768972204,1.701422107,831.6876658,0.173374273,0.026470588,0.406285636,-1.692452682,1.181696379,0.917041938,4.710296081,222.6811956,0.27452093,0.115816383,,,,,,,,,20.2,0.324,-2.9
543339,2020,"Hudson, Daniel",1.29881146,-0.929237321,0.990665892,1.237382888,10.40480062,190.126597,0.049516067,0.119012776,0.517460317,1.013968254,0.952539683,-0.578888889,11.36349206,547.2380952,0.102539683,0.163333333,0.663492063,-1.561746032,1.623174603,0.602063492,2.112698413,239.7619048,0.037460317,0.296190476,,,,,,,,,,,,,,,,,16.7,0.358,-5.4
592426,2020,"Jackson, Luke",2.008428378,-0.200692501,0.836551532,1.372569347,7.958999371,203.1229123,0.389189621,0.111983105,0.585964394,1.008984059,0.373125028,-1.221823425,3.094977065,39.22952904,0.092124529,0.066900404,,,,,,,,,,,,,,,,,1.054911894,0.653245228,0.017386197,0.419052863,3.37804699,12.75844347,0.0770558,0.025646109,43.6,0.31,-3.6
445276,2020,"Jansen, Kenley",,,,,,,,,,,,,,,,,,,,,,,,,1.878551547,-0.202865775,1.154726241,0.926691082,10.74173228,110.3431606,0.41963926,0.041388024,1.496686889,1.038860802,0.087000337,0.544826424,9.287681159,218.7906977,0.148849006,0.129360465,9.6,0.168,3.5
664299,2020,"Javier, Cristian",1.242679994,-0.846820006,1.626333281,0.463166719,13.46743205,236.5561947,0.056743837,0.022256163,1.022054029,0.774524918,0.004988356,-1.801567303,2.446599907,218.5253843,0.07416395,0.063993945,0.486621958,-1.601346792,2.380860066,-0.292891316,7.145423119,661.9186947,0.097340985,0.142815265,,,,,,,,,,,,,,,,,25.4,0.153,2.6
641729,2020,"Jiménez, Joe",1.281547677,-0.990972984,1.388620043,0.883900618,10.34917703,191.2693243,0.190206264,0.12946906,,,,,,,,,0.358277311,-1.459936975,1.857584034,-0.039369748,5.16092437,223.5987395,0.013193277,0.134264706,,,,,,,,,,,,,,,,,30.6,0.256,1.0
596001,2020,"Junis, Jakob",1.438942007,-0.09448865,1.720972167,-0.18754151,11.01266544,328.6485923,0.107070266,0.078579851,,,,,,,,,0.78893342,-0.555184228,2.181667744,-0.837550097,4.205623788,748.7142857,0.247546865,0.132356173,1.00010989,-0.722476317,2.348959833,-0.626373626,10.48757105,330.9774436,0.228114816,0.011568776,,,,,,,,,46.2,0.317,0.2
641745,2020,"Keller, Brad",1.544274965,0.682420861,0.3011767,0.560677404,8.261200793,247.948152,0.011238138,0.062110516,,,,,,,,,1.081757532,-0.230007174,1.213604735,0.098159971,4.111531564,625.8041607,0.099112267,0.046124462,1.197876458,-0.328862672,1.312460233,0.214278897,7.77419141,385.2990456,0.029412778,0.087403234,,,,,,,,,38.2,0.285,3.1
477132,2020,"Kershaw, Clayton",0.96451878,-0.71247017,0.34475672,2.021745671,3.698507359,194.3854601,0.013598279,0.032077162,1.972217582,-1.032337342,0.024889549,-0.914990691,13.72435465,140.3166955,0.367317801,0.163553565,0.729159664,0.304159664,1.361386555,1.786386555,0.968067227,497.9006116,0.296484594,0.111386555,,,,,,,,,,,,,,,,,40.2,0.224,2.6
572971,2020,"Keuchel, Dallas",1.177373737,0.287828283,0.878463203,1.768008658,12.51868687,62.60822511,0.087229437,0.156911977,,,,,,,,,0.595630182,1.261936153,1.852571073,1.186265103,2.73225539,600.4113706,0.0492715,0.064401801,0.619942652,1.105039427,1.695674347,1.210577573,11.33616487,209.683584,0.032500768,0.052826933,0.717205387,-0.150740741,0.43989418,1.307840308,8.945454545,76.91135779,0.091976912,0.146777297,6.6,0.298,1.3
579328,2020,"Kikuchi, Yusei",1.634563517,0.65089685,0.677904724,1.661571391,11.68130446,174.6614173,0.023579003,0.032986352,,,,,,,,,0.68359685,1.00599685,1.033004724,0.710604724,3.467637795,924.5389683,0.082354331,0.057719685,,,,,,,,,0.877712574,0.013372951,0.040380825,0.904720448,8.779084336,90.74003368,0.327538751,0.128675284,16.0,0.205,0.6
547942,2020,"Kim, Kwang Hyun",1.061510204,-0.195637337,0.468189194,1.725336735,6.709913014,16.97024088,0.128525928,0.035460856,0.887462769,-0.650435742,0.013390789,-0.223636238,12.95634308,2.404991726,0.07421401,0.161807777,0.919661147,0.660227185,1.324053716,1.583487678,2.943492491,546.2548132,0.141798229,0.044579322,,,,,,,,,,,,,,,,,31.2,0.271,0.8
641755,2020,"Kinley, Tyler",1.075876925,-0.603881139,0.595953211,1.083804853,6.453247602,251.5763586,0.148707498,0.118395815,,,,,,,,,0.625641441,-1.195958559,1.188030631,0.633569369,1.073945946,823.416036,0.125805405,0.068978378,,,,,,,,,,,,,,,,,59.8,0.24,2.0
641771,2020,"Kuhl, Chad",0.986370455,-1.058808117,1.216189935,0.828988636,5.964626623,515.259525,0.214394481,0.056027922,0.866386898,0.634936631,0.477554813,-1.023768717,6.440467914,245.7149495,0.029179144,0.028215775,0.213927273,-1.317890909,1.475272727,0.056545455,0.478181818,936.0385227,0.043757576,0.257830303,0.810080218,-1.31189403,1.469275849,0.6526984,6.23990636,510.0460658,0.063322669,0.005861256,,,,,,,,,34.9,0.298,1.8
659275,2020,"Lamet, Dinelson",1.22784675,-0.712691711,0.881028026,1.059510435,10.51088253,118.6490126,0.103521765,0.01739356,,,,,,,,,,,,,,,,,1.162985265,-1.251447725,1.41978404,0.99464895,10.45205356,171.7160229,0.115516478,0.002399904,,,,,,,,,53.4,0.17,3.2
458676,2020,"Lindblom, Josh",1.422219478,-0.406413615,1.77298078,0.055652314,14.23109632,169.5326425,0.124108773,0.082718243,1.065565174,1.368834826,0.002267662,-2.432132338,4.784189055,354.720796,0.243757214,0.316900498,0.703727467,-0.871012793,2.237579957,-0.662839698,7.879802287,842.3561737,0.055548556,0.102346385,,,,,,,,,0.756148861,0.310096229,1.056470935,-0.610418303,9.818293401,51.92193637,0.048776512,0.05702769,16.9,0.225,0.3
